CustomerID,Recency,Frequency,Monetary,Churn_Probability
15620.0,56,3,1553.18,0.21
15621.0,3,4,1293.03,0.39
15622.0,42,9,3709.56,0.28
15623.0,140,1,301.03,0.69
15624.0,116,4,588.13,0.41
15625.0,103,4,1534.26,0.43
15626.0,74,2,675.8,0.81
15628.0,4,9,2870.24,0.0
15630.0,44,2,1186.35,0.13
15632.0,15,8,3285.31,0.06
15634.0,16,1,243.55,0.84
15636.0,89,2,724.76,0.41
15637.0,52,1,223.36,0.3
15639.0,133,1,425.32,0.96
15640.0,3,15,12515.66,0.0
15641.0,104,4,1887.2,0.16
15643.0,191,3,664.0,0.58
15644.0,165,4,813.0,0.35
15645.0,18,1,612.01,0.85
15646.0,157,3,447.64,0.94
15648.0,203,2,657.35,0.47
15649.0,335,2,816.0,0.49
15651.0,36,3,646.3,0.32
15652.0,90,1,337.74,0.5
15653.0,92,2,877.44,0.35
15654.0,8,2,922.53,0.61
15655.0,242,1,560.67,0.78
15656.0,44,4,748.5,0.65
15657.0,22,1,30.0,0.72
15658.0,189,5,1024.1,0.65
15659.0,43,1,306.45,0.84
15660.0,24,9,1600.86,0.0
15661.0,316,2,309.8,0.56
15663.0,105,1,138.14,0.79
15664.0,50,1,386.43,0.36
15665.0,167,2,2242.01,0.25
15667.0,39,1,301.32,0.71
15668.0,217,1,76.32,0.94
15669.0,39,4,684.34,0.29
15670.0,296,1,173.05,0.35
15671.0,18,7,2657.13,0.07
15673.0,87,4,2881.02,0.14
15674.0,72,5,2446.6,0.07
15675.0,80,3,323.69,0.57
15676.0,18,3,3435.76,0.24
15677.0,48,1,657.23,0.67
15678.0,52,1,352.7,0.24
15679.0,23,4,781.28,0.08
15680.0,8,3,1333.68,0.52
15681.0,24,5,1426.16,0.04
15683.0,116,1,193.75,0.2
15687.0,8,9,2993.1,0.0
15689.0,119,2,254.1,0.47
15690.0,3,2,239.76,0.52
15691.0,251,1,136.8,0.91
15692.0,27,1,191.04,0.86
15694.0,0,14,6479.4,0.0
15695.0,266,2,409.98,0.36
15696.0,32,8,2736.46,0.01
15699.0,17,1,309.65,0.28
15700.0,171,2,696.68,0.14
15701.0,1,4,1542.14,0.21
15703.0,264,1,211.5,0.72
15704.0,139,4,2293.62,0.17
15705.0,200,1,143.1,0.61
15706.0,63,4,1060.56,0.31
15707.0,34,4,945.58,0.0
15708.0,40,7,3364.24,0.09
15709.0,283,1,133.25,0.82
15712.0,8,5,1072.36,0.08
15713.0,142,2,356.7,0.46
15714.0,11,2,330.88,0.4
15716.0,145,4,1118.81,0.25
15717.0,233,1,150.3,0.85
15719.0,32,13,5045.61,0.0
15720.0,23,1,598.73,0.98
15721.0,11,1,507.08,0.54
15722.0,35,5,2222.56,0.43
15723.0,364,1,203.1,0.64
15724.0,200,2,218.25,0.58
15725.0,14,1,415.25,0.2
15727.0,16,7,5178.96,0.03
15729.0,212,1,85.0,0.93
15730.0,65,3,1120.88,0.15
15732.0,211,2,294.12,0.91
15733.0,282,1,162.3,0.74
15734.0,114,2,1339.45,0.56
15737.0,14,8,1205.12,0.03
15738.0,18,16,4812.42,0.0
15739.0,65,1,449.12,0.37
15740.0,48,1,154.88,0.66
15743.0,15,4,784.46,0.12
15744.0,77,1,34.8,0.7
15745.0,18,4,1094.59,0.08
15746.0,133,1,196.88,0.9
15747.0,12,3,974.04,0.12
15748.0,39,1,149.31,0.54
15749.0,234,3,44534.3,0.6
15750.0,2,8,2465.48,0.0
15752.0,39,7,2637.38,0.01
15753.0,304,1,79.2,0.94
15754.0,50,3,458.57,0.28
15755.0,9,6,2364.25,0.06
15756.0,60,4,532.96,0.49
15757.0,65,2,714.42,0.59
15758.0,24,1,205.25,0.78
15759.0,217,3,253.04,0.41
15762.0,64,2,583.75,0.44
15763.0,31,2,1086.92,0.48
15764.0,87,6,3279.97,0.22
15766.0,63,1,315.06,0.65
15768.0,115,3,621.83,0.2
15769.0,6,26,56252.72,0.0
15773.0,5,1,635.68,0.43
15774.0,68,1,270.8,0.7
15775.0,244,1,104.9,0.35
15776.0,132,1,241.62,0.72
15777.0,240,4,1047.11,0.67
15780.0,183,3,475.28,0.81
15781.0,24,3,345.46,0.66
15782.0,9,3,2614.74,0.46
15783.0,10,1,246.3,0.62
15785.0,32,5,2328.97,0.24
15786.0,45,3,4932.2,0.48
15787.0,25,3,948.05,0.37
15789.0,357,1,351.3,0.85
15790.0,9,1,220.85,0.31
15791.0,43,2,1612.69,0.37
15793.0,14,3,965.61,0.05
15795.0,149,1,610.01,0.91
15796.0,0,8,2711.56,0.0
15797.0,112,4,2207.4,0.13
15799.0,75,3,884.14,0.09
15800.0,106,2,699.08,0.42
15801.0,45,3,1063.95,0.35
15802.0,142,1,451.42,0.73
15803.0,50,1,415.82,0.63
15804.0,0,13,4206.39,0.0
15805.0,22,17,5528.48,0.0
15806.0,45,3,784.58,0.23
15807.0,49,3,903.9,0.04
15808.0,305,4,3734.97,0.79
15809.0,35,5,515.77,0.44
15810.0,78,4,1391.98,0.1
15811.0,21,6,2218.62,0.03
15812.0,106,5,1801.14,0.19
15813.0,207,2,1303.91,0.45
15814.0,16,4,1945.33,0.44
15815.0,63,5,2100.6,0.11
15819.0,48,4,1905.45,0.11
15820.0,319,1,206.98,0.7
15821.0,43,2,570.96,0.82
15822.0,2,2,885.47,0.69
15823.0,371,1,15.0,0.84
15825.0,171,1,532.94,0.64
15826.0,55,3,1654.31,0.3
15827.0,72,14,1836.09,0.21
15829.0,98,2,636.14,0.62
15830.0,37,1,576.0,0.72
15831.0,57,3,801.76,0.12
15832.0,253,1,836.79,0.73
15834.0,69,4,2233.75,0.14
15835.0,43,4,954.09,0.03
15836.0,49,1,137.37,0.44
15837.0,64,1,391.98,0.37
15838.0,10,19,33643.08,0.0
15839.0,32,3,1048.49,0.5
15840.0,58,2,355.56,0.8
15841.0,72,4,1224.06,0.13
15843.0,303,1,118.95,0.83
15844.0,45,1,130.74,0.32
15845.0,17,8,3711.77,0.54
15847.0,37,2,389.27,0.36
15850.0,18,2,238.85,0.55
15852.0,186,2,160.71,0.82
15853.0,51,1,110.8,0.7
15854.0,3,12,2974.65,0.0
15855.0,136,5,712.24,0.31
15856.0,3,27,16387.57,0.0
15857.0,18,1,297.0,0.2
15858.0,15,5,1438.85,0.21
15860.0,40,8,977.21,0.2
15861.0,11,8,3165.36,0.06
15862.0,7,4,832.88,0.08
15863.0,25,2,68.84,0.17
15864.0,21,6,1936.32,0.12
15865.0,40,3,895.13,0.18
15866.0,100,1,230.53,0.78
15867.0,4,15,3812.64,0.0
15869.0,276,2,149.64,0.66
15870.0,32,1,354.09,0.1
15872.0,14,2,360.93,0.44
15874.0,63,7,4405.88,0.1
15877.0,1,2,493.28,0.75
15880.0,368,1,343.28,0.71
15881.0,311,5,501.39,0.81
15882.0,198,4,516.36,0.84
15883.0,1,2,396.48,0.53
15885.0,92,3,379.35,0.44
15886.0,59,1,181.09,0.71
15888.0,80,1,168.31,0.67
15889.0,156,2,446.87,0.92
15891.0,226,1,524.52,0.72
15894.0,252,2,263.55,0.69
15895.0,149,1,179.17,0.64
15897.0,193,2,222.05,0.65
15898.0,0,5,1388.88,0.15
15899.0,368,1,56.25,0.92
15900.0,23,1,351.11,0.58
15901.0,16,3,363.88,0.64
15903.0,9,7,5126.76,0.09
15904.0,7,1,164.68,0.44
15906.0,19,7,1567.69,0.01
15907.0,3,3,967.45,0.09
15909.0,173,1,191.94,0.32
15910.0,0,8,1232.18,0.2
15912.0,177,2,264.62,0.78
15916.0,15,8,1528.09,0.05
15917.0,247,1,123.1,0.85
15918.0,190,2,334.23,0.16
15919.0,19,2,639.89,0.66
15920.0,153,4,167.5,0.52
15921.0,172,1,336.03,0.93
15922.0,372,1,369.5,0.58
15923.0,372,1,127.08,0.78
15925.0,193,1,207.15,0.83
15930.0,66,1,426.63,0.42
15932.0,3,8,2495.87,0.0
15933.0,20,3,1107.46,0.2
15935.0,238,2,416.86,0.54
15937.0,63,1,145.35,0.23
15938.0,111,5,404.58,0.58
15939.0,89,15,6115.01,0.27
15940.0,310,1,35.8,0.79
15942.0,133,1,337.44,0.82
15944.0,276,1,325.1,0.69
15945.0,364,1,181.0,0.3
15947.0,82,1,1708.24,0.55
15948.0,7,2,955.24,0.22
15949.0,16,2,364.72,0.38
15950.0,31,4,1765.51,0.29
15951.0,8,2,708.22,0.77
15952.0,33,4,806.57,0.07
15953.0,14,8,1659.38,0.02
15955.0,23,14,4416.26,0.03
15957.0,31,1,428.89,0.18
15958.0,73,1,104.35,0.79
15963.0,19,2,470.76,0.34
15965.0,16,4,845.64,0.27
15967.0,22,2,418.83,0.08
15969.0,2,3,666.1,0.55
15970.0,303,1,314.1,0.6
15971.0,17,12,4199.85,0.0
15973.0,366,1,307.82,0.9
15974.0,38,7,3442.15,0.12
15975.0,83,1,371.01,0.93
15976.0,164,2,430.94,0.98
15977.0,16,2,1054.73,0.21
15978.0,76,1,1098.78,0.58
15980.0,88,3,2398.86,0.12
15981.0,24,8,3408.48,0.13
15983.0,21,4,1475.02,0.27
15984.0,2,10,2837.67,0.0
15985.0,122,2,1142.42,0.76
15986.0,29,1,168.12,0.78
15987.0,11,7,1451.28,0.13
15988.0,18,1,158.03,0.66
15990.0,43,2,792.11,0.15
15992.0,3,1,41.99,0.58
15993.0,8,7,2797.57,0.0
15994.0,54,1,427.07,0.77
15996.0,87,6,1060.68,0.18
15998.0,36,5,3089.97,0.29
16000.0,2,3,12393.7,0.11
16003.0,29,5,2735.37,0.0
16005.0,11,4,615.39,0.7
16006.0,210,1,101.4,0.68
16007.0,47,4,1701.94,0.15
16008.0,23,3,478.78,0.37
16009.0,21,4,992.71,0.02
16010.0,245,3,407.5,0.52
16011.0,7,16,3362.71,0.0
16012.0,34,3,1415.29,0.29
16013.0,3,47,37130.6,0.0
16014.0,37,3,662.38,0.24
16015.0,3,3,705.39,0.42
16016.0,2,8,1508.76,0.06
16017.0,46,1,211.88,0.14
16018.0,38,2,408.9,0.4
16019.0,46,9,3786.24,0.1
16020.0,16,3,851.01,0.09
16022.0,259,1,628.28,0.36
16023.0,45,3,719.81,0.35
16024.0,11,1,251.24,0.4
16025.0,29,1,439.66,0.21
16026.0,42,1,236.09,0.79
16027.0,91,6,934.62,0.38
16029.0,38,63,81024.84,0.0
16030.0,309,1,331.24,0.56
16031.0,91,2,548.94,0.04
16033.0,5,20,8816.4,0.0
16034.0,195,3,437.7,0.8
16036.0,86,2,758.92,0.5
16037.0,269,3,855.02,0.59
16038.0,7,3,471.78,0.22
16040.0,64,3,1313.55,0.1
16041.0,30,3,3166.4,0.23
16042.0,21,5,1197.27,0.05
16043.0,37,4,773.99,0.05
16045.0,119,4,1340.7,0.1
16048.0,372,2,256.44,0.41
16049.0,39,3,1111.79,0.21
16050.0,173,1,137.9,0.78
16052.0,53,1,362.06,0.42
16053.0,32,2,1511.95,0.47
16054.0,144,1,783.9,0.38
16055.0,220,1,134.8,0.72
16056.0,44,1,664.85,0.58
16057.0,15,7,2263.12,0.02
16059.0,65,6,1459.86,0.05
16062.0,9,4,1153.62,0.2
16063.0,259,1,335.32,0.34
16065.0,364,1,372.09,0.58
16066.0,16,5,1521.87,0.11
16070.0,21,2,852.15,0.13
16071.0,44,1,326.24,0.31
16072.0,287,1,584.32,0.84
16073.0,296,1,122.4,0.84
16076.0,2,10,2234.73,0.02
16078.0,283,1,79.2,0.94
16079.0,16,3,1352.0,0.4
16080.0,81,2,217.16,0.82
16081.0,55,5,2806.9,0.05
16083.0,100,2,1317.62,0.46
16084.0,298,1,436.18,0.52
16085.0,22,5,981.51,0.15
16086.0,58,5,1121.39,0.09
16091.0,154,2,315.06,0.26
16092.0,114,3,817.86,0.28
16093.0,106,1,17.0,0.19
16094.0,11,4,1078.23,0.24
16096.0,263,1,320.62,0.54
16097.0,239,1,185.05,0.72
16098.0,87,7,2005.63,0.03
16099.0,49,3,731.9,0.3
16101.0,70,1,1290.7,0.64
16102.0,41,3,1842.14,0.15
16103.0,6,6,1429.64,0.04
16104.0,61,1,302.36,0.52
16105.0,248,1,336.96,0.38
16106.0,65,1,108.38,0.42
16107.0,17,7,3204.16,0.01
16108.0,84,1,842.5,0.76
16109.0,218,2,611.88,0.94
16110.0,44,3,1337.48,0.78
16112.0,142,4,195.74,0.49
16113.0,182,1,161.38,0.46
16114.0,170,1,135.75,0.67
16115.0,9,8,1667.97,0.06
16116.0,211,1,612.78,0.8
16117.0,189,1,232.21,0.52
16119.0,7,2,423.36,0.5
16120.0,58,4,1309.14,0.02
16121.0,56,2,867.11,0.24
16122.0,72,4,684.42,0.23
16123.0,51,1,307.78,0.63
16124.0,316,1,249.0,0.94
16125.0,366,1,289.35,0.7
16126.0,28,4,6287.77,0.09
16127.0,38,1,656.25,0.52
16128.0,17,5,1880.22,0.03
16131.0,51,6,3506.54,0.16
16133.0,3,33,14589.04,0.0
16134.0,21,2,618.09,0.78
16135.0,262,1,517.55,0.47
16136.0,59,3,709.38,0.37
16139.0,18,3,635.41,0.45
16140.0,65,2,725.18,0.61
16141.0,87,1,620.4,0.58
16142.0,249,1,535.34,0.56
16143.0,2,6,2424.94,0.02
16144.0,246,1,175.2,0.78
16145.0,8,11,3799.49,0.0
16146.0,156,3,734.13,0.13
16147.0,133,1,375.0,0.95
16148.0,295,1,76.32,0.94
16149.0,4,2,280.52,0.58
16150.0,42,5,2053.02,0.04
16152.0,268,1,1829.04,0.51
16153.0,49,5,1824.23,0.03
16156.0,8,9,3122.04,0.04
16157.0,15,3,656.69,0.61
16159.0,281,1,348.2,0.88
16160.0,64,2,1025.44,0.69
16161.0,1,19,5575.56,0.0
16162.0,251,1,37.4,0.71
16163.0,231,2,856.6,0.54
16164.0,16,3,822.48,0.23
16168.0,10,27,3787.6,0.0
16169.0,7,4,1822.97,0.34
16170.0,50,6,1885.05,0.01
16171.0,58,1,73.2,0.67
16172.0,94,5,1140.21,0.27
16173.0,15,6,1418.32,0.27
16174.0,125,3,1009.55,0.41
16175.0,93,4,1037.59,0.33
16177.0,49,1,331.95,0.24
16178.0,137,1,197.9,0.87
16179.0,60,1,215.83,0.21
16180.0,99,8,10254.18,0.25
16181.0,72,1,305.54,0.91
16182.0,71,4,6617.65,0.5
16183.0,66,1,338.71,0.7
16184.0,63,6,1158.79,0.09
16185.0,16,2,529.41,0.57
16186.0,22,12,4006.94,0.0
16187.0,31,15,6911.44,0.03
16188.0,44,4,981.86,0.04
16189.0,15,2,215.48,0.27
16190.0,39,1,215.08,0.64
16191.0,2,13,5180.52,0.0
16193.0,236,1,314.45,0.88
16198.0,74,1,400.68,0.48
16200.0,3,2,1080.62,0.62
16201.0,2,4,1863.47,0.19
16202.0,360,1,365.27,0.61
16203.0,58,4,592.9,0.44
16204.0,22,1,405.71,0.63
16205.0,30,4,761.38,0.39
16206.0,54,4,537.06,0.67
16207.0,24,1,394.38,0.41
16208.0,44,2,664.26,0.57
16209.0,88,5,2262.62,0.14
16210.0,1,18,21086.3,0.0
16211.0,88,1,547.02,0.35
16212.0,18,2,690.34,0.41
16213.0,78,1,159.0,0.84
16214.0,170,3,1062.75,0.11
16215.0,80,1,242.35,0.78
16216.0,266,1,914.93,0.56
16217.0,234,2,304.25,0.82
16218.0,29,7,3084.68,0.02
16221.0,36,3,864.86,0.33
16222.0,317,1,846.72,0.59
16224.0,56,4,1295.3,0.28
16225.0,44,5,1096.32,0.02
16226.0,202,3,255.12,0.43
16227.0,224,1,314.22,0.78
16229.0,86,2,1010.6,0.53
16230.0,189,2,542.03,0.6
16232.0,43,4,990.88,0.04
16233.0,70,3,536.68,0.14
16235.0,40,5,867.31,0.04
16236.0,77,1,432.2,0.24
16239.0,56,2,414.2,0.37
16240.0,23,2,3718.8,0.15
16241.0,9,13,2607.87,0.02
16242.0,7,7,3603.21,0.08
16243.0,33,2,409.1,0.51
16244.0,211,2,1522.75,0.56
16245.0,23,3,1413.66,0.26
16247.0,169,1,114.56,0.64
16248.0,61,1,152.94,0.69
16249.0,52,5,1800.07,0.03
16250.0,260,2,389.44,0.54
16253.0,66,2,3683.86,0.24
16255.0,16,8,2619.91,0.01
16256.0,266,1,752.43,0.31
16257.0,176,1,46.95,0.68
16258.0,44,5,5203.51,0.0
16260.0,50,1,1035.45,0.63
16261.0,16,4,746.83,0.67
16265.0,8,9,5447.0,0.0
16266.0,73,7,861.89,0.19
16268.0,70,2,667.65,0.63
16270.0,352,1,1141.24,0.52
16271.0,2,5,1429.24,0.2
16272.0,116,1,411.7,0.56
16274.0,372,1,357.95,0.63
16275.0,196,1,559.87,0.53
16276.0,176,1,810.6,0.68
16278.0,99,1,566.38,0.56
16279.0,20,3,1509.58,0.67
16281.0,71,1,2062.06,0.55
16282.0,339,1,168.3,0.31
16283.0,5,5,1570.81,0.19
16284.0,30,2,823.97,0.52
16287.0,169,1,142.5,0.78
16292.0,121,1,302.25,0.31
16293.0,21,10,2248.99,0.02
16295.0,9,4,1328.55,0.15
16297.0,268,1,301.9,0.44
16298.0,22,3,598.2,0.18
16302.0,126,1,233.22,0.44
16303.0,25,3,5360.63,0.13
16305.0,138,1,361.22,0.98
16306.0,213,6,632.27,0.65
16308.0,37,4,2560.0,0.07
16309.0,105,2,706.57,0.52
16311.0,17,2,616.26,0.9
16313.0,2,2,274.15,0.29
16315.0,330,1,226.37,0.32
16316.0,63,8,2938.91,0.04
16317.0,119,3,1341.65,0.38
16318.0,34,1,328.15,0.14
16319.0,217,1,404.4,0.88
16320.0,171,2,1038.46,0.69
16321.0,71,5,373.65,0.43
16322.0,0,2,326.75,0.52
16323.0,195,1,207.5,0.7
16324.0,127,3,428.68,0.76
16325.0,46,3,594.24,0.25
16326.0,5,14,3110.96,0.02
16327.0,13,6,3844.22,0.17
16330.0,17,3,251.91,0.68
16332.0,27,7,1593.2,0.01
16333.0,7,22,26626.8,0.02
16337.0,36,1,151.05,0.37
16338.0,156,1,214.8,0.84
16339.0,283,1,109.95,0.81
16340.0,106,1,549.07,0.79
16341.0,24,4,1971.87,0.08
16342.0,74,4,322.41,0.44
16343.0,15,2,370.48,0.59
16344.0,157,1,101.1,0.65
16345.0,43,1,575.41,0.8
16347.0,10,2,887.65,0.32
16348.0,31,7,1469.45,0.05
16349.0,290,1,53.5,0.92
16350.0,20,4,1116.47,0.05
16351.0,332,1,153.9,0.83
16352.0,17,2,494.44,0.42
16353.0,3,23,6675.71,0.0
16354.0,62,2,395.8,0.76
16356.0,197,3,211.77,0.26
16357.0,32,3,658.88,0.2
16358.0,0,4,2027.5,0.08
16359.0,6,9,1750.92,0.02
16360.0,4,6,3512.53,0.33
16361.0,9,4,896.66,0.04
16362.0,31,5,734.77,0.31
16363.0,52,1,109.36,0.21
16364.0,11,2,707.04,0.75
16365.0,17,9,1540.42,0.02
16366.0,18,1,327.3,0.22
16367.0,36,2,804.49,0.51
16368.0,1,2,497.43,0.78
16369.0,17,3,1553.66,0.27
16370.0,81,4,1320.56,0.04
16372.0,32,2,367.93,0.35
16374.0,65,2,473.03,0.28
16376.0,8,2,987.01,0.58
16377.0,266,1,676.2,0.31
16378.0,246,3,362.95,0.46
16379.0,3,4,2157.4,0.16
16380.0,60,1,1780.59,0.64
16383.0,74,2,668.36,0.83
16384.0,89,2,584.5,0.15
16385.0,59,3,555.89,0.05
16386.0,28,2,317.2,0.6
16387.0,322,1,94.36,0.77
16389.0,52,4,1382.07,0.07
16392.0,269,1,221.19,0.54
16393.0,1,13,3046.21,0.0
16394.0,56,5,1555.34,0.07
16395.0,60,5,1486.9,0.13
16398.0,153,2,1705.8,0.25
16399.0,18,2,408.57,0.24
16400.0,94,1,303.93,0.67
16401.0,0,12,4098.32,0.0
16402.0,264,2,299.6,0.88
16403.0,311,1,177.5,0.31
16404.0,69,1,443.05,0.31
16405.0,301,2,167.25,0.37
16406.0,18,1,163.07,0.65
16407.0,12,10,2126.93,0.0
16409.0,35,5,2028.88,0.31
16411.0,18,2,214.65,0.24
16412.0,53,1,151.83,0.68
16413.0,56,1,262.2,0.5
16414.0,21,2,126.25,0.59
16415.0,43,1,210.35,0.46
16416.0,26,3,1051.4,0.33
16418.0,44,3,675.27,0.26
16419.0,112,6,972.23,0.42
16422.0,16,51,34684.4,0.0
16423.0,24,1,346.12,0.23
16424.0,190,1,133.56,0.77
16425.0,301,1,302.7,0.82
16426.0,1,10,1908.25,0.06
16427.0,262,2,241.06,0.69
16429.0,105,1,284.55,0.73
16430.0,56,1,300.85,0.42
16431.0,212,3,642.81,0.27
16432.0,63,1,287.4,0.74
16433.0,27,1,184.26,0.88
16434.0,28,7,1522.25,0.04
16438.0,5,5,798.35,0.41
16440.0,7,5,3640.67,0.24
16441.0,66,2,381.2,0.63
16442.0,1,3,616.79,0.5
16444.0,45,4,654.67,0.75
16445.0,33,1,230.51,0.46
16446.0,0,2,168472.5,0.46
16447.0,135,1,259.01,0.81
16448.0,197,1,188.89,0.38
16449.0,197,2,707.69,0.43
16450.0,149,1,311.92,0.96
16451.0,87,1,266.97,0.33
16454.0,44,2,6.9,0.33
16455.0,63,7,1841.18,0.04
16456.0,98,5,2158.37,0.43
16457.0,217,1,208.36,0.63
16458.0,2,18,3482.74,0.0
16460.0,27,3,814.72,0.55
16461.0,177,1,151.42,0.54
16462.0,73,3,136.0,0.88
16463.0,20,4,1422.4,0.02
16464.0,19,3,1314.68,0.2
16466.0,33,7,1603.46,0.04
16468.0,73,1,74.9,0.69
16469.0,23,4,650.43,0.36
16470.0,51,4,762.39,0.15
16471.0,274,1,223.95,0.78
16473.0,164,3,316.11,0.86
16474.0,6,7,1871.5,0.12
16475.0,87,4,544.3,0.78
16477.0,63,7,2494.46,0.06
16478.0,24,3,331.0,0.47
16479.0,9,2,300.83,0.47
16480.0,75,1,769.29,0.49
16482.0,15,1,220.62,0.58
16483.0,191,1,139.35,0.72
16484.0,173,2,404.3,0.92
16485.0,76,1,363.65,0.65
16488.0,32,3,498.8,0.24
16491.0,46,1,731.5,0.54
16493.0,79,4,1351.63,0.08
16494.0,296,1,826.53,0.62
16495.0,2,3,684.41,0.51
16496.0,8,3,1599.52,0.28
16497.0,49,6,2965.69,0.03
16498.0,160,2,100.97,0.8
16499.0,359,2,365.45,0.61
16500.0,4,6,400.86,0.67
16503.0,106,4,1431.93,0.47
16504.0,24,1,484.38,0.51
16505.0,31,1,777.6,0.35
16506.0,19,2,90.3,0.34
16509.0,296,1,363.7,0.66
16510.0,371,1,248.1,0.94
16511.0,21,3,950.26,0.1
16513.0,4,4,874.59,0.7
16515.0,51,5,1627.13,0.07
16516.0,29,1,101.7,0.26
16517.0,276,1,162.7,0.33
16518.0,60,2,484.32,0.68
16519.0,24,2,215.08,0.17
16520.0,185,3,1046.57,0.4
16523.0,1,21,9418.47,0.0
16525.0,1,26,13027.45,0.0
16526.0,171,1,290.36,0.93
16527.0,80,1,228.06,0.54
16528.0,3,1,244.41,0.17
16529.0,189,1,455.25,0.56
16531.0,21,7,1244.59,0.04
16532.0,17,3,6748.8,0.21
16533.0,18,3,1095.56,0.03
16535.0,4,1,593.75,0.23
16536.0,109,1,548.97,0.81
16539.0,2,4,1388.81,0.2
16542.0,53,1,119.62,0.3
16545.0,164,1,339.3,0.54
16546.0,290,2,787.15,0.56
16549.0,9,10,4154.64,0.02
16550.0,108,5,2298.97,0.17
16551.0,95,3,922.12,0.74
16552.0,242,2,379.73,0.78
16553.0,162,12,5719.82,0.54
16554.0,41,3,837.1,0.29
16555.0,34,2,285.89,0.49
16556.0,66,7,3313.79,0.07
16557.0,23,2,281.85,0.32
16558.0,0,20,8338.49,0.0
16560.0,26,2,841.41,0.45
16561.0,5,2,511.12,0.6
16563.0,53,1,1077.74,0.58
16565.0,363,1,173.7,0.35
16566.0,14,5,614.66,0.41
16567.0,193,2,865.6,0.54
16569.0,2,1,124.2,0.57
16570.0,14,10,3738.4,0.09
16571.0,26,3,1421.69,0.31
16572.0,126,3,1009.6,0.46
16573.0,84,2,663.61,0.69
16574.0,70,1,451.44,0.47
16581.0,182,1,105.84,0.66
16582.0,112,1,313.62,0.18
16583.0,373,1,233.45,0.81
16584.0,79,2,936.08,0.28
16586.0,248,1,463.95,0.5
16587.0,231,1,225.15,0.98
16589.0,70,3,459.24,0.18
16591.0,68,1,213.5,0.83
16592.0,3,16,4113.68,0.0
16593.0,50,3,330.03,0.31
16594.0,74,1,181.09,0.65
16595.0,60,1,360.16,0.34
16596.0,15,2,250.15,0.46
16597.0,3,1,90.04,0.53
16598.0,285,1,145.05,0.82
16600.0,3,6,813.52,0.29
16601.0,40,1,244.8,0.93
16602.0,35,1,528.08,0.16
16603.0,74,2,482.47,0.73
16607.0,17,14,3347.71,0.0
16609.0,14,7,5493.46,0.03
16610.0,218,1,75.66,0.9
16611.0,185,1,129.49,0.71
16612.0,32,4,1187.66,0.13
16613.0,69,1,618.59,0.4
16614.0,182,1,506.19,0.51
16616.0,14,2,500.42,0.34
16617.0,235,1,151.85,0.9
16618.0,30,5,2647.59,0.01
16619.0,263,1,226.21,0.74
16620.0,3,2,178.96,0.87
16621.0,51,4,813.48,0.13
16623.0,245,1,129.45,0.7
16624.0,80,2,810.57,0.35
16625.0,274,1,333.08,0.68
16626.0,0,17,4413.1,0.0
16627.0,78,1,322.8,0.79
16628.0,29,5,2188.05,0.04
16629.0,73,2,417.73,0.45
16633.0,16,6,2883.1,0.08
16634.0,222,2,217.9,0.88
16637.0,31,4,1154.47,0.14
16638.0,22,10,1680.72,0.01
16639.0,30,3,1257.51,0.6
16641.0,105,1,231.1,0.84
16642.0,4,2,688.33,0.75
16643.0,245,1,487.51,0.76
16644.0,177,2,833.78,0.8
16647.0,169,2,214.06,0.71
16648.0,42,1,290.66,0.82
16650.0,71,1,518.42,0.35
16652.0,58,7,6773.97,0.01
16653.0,15,2,1212.66,0.14
16654.0,140,4,601.27,0.2
16655.0,17,6,3794.52,0.09
16656.0,21,15,8625.8,0.0
16657.0,9,4,933.62,0.05
16658.0,367,1,123.24,0.84
16659.0,188,1,39.12,0.42
16660.0,15,4,1267.65,0.04
16665.0,361,1,135.4,0.82
16666.0,18,1,118.98,0.22
16667.0,67,2,570.13,0.51
16668.0,14,6,306.72,0.6
16669.0,23,3,1374.87,0.26
16670.0,16,11,4095.9,0.0
16671.0,27,3,1692.27,0.61
16672.0,1,20,8134.94,0.0
16674.0,54,2,319.61,0.65
16676.0,33,4,1592.12,0.55
16678.0,2,12,3109.99,0.01
16679.0,365,1,129.75,0.8
16680.0,42,1,183.7,0.34
16681.0,72,6,1770.34,0.02
16682.0,4,5,1028.0,0.24
16684.0,3,28,66653.56,0.0
16685.0,60,2,324.24,0.76
16686.0,46,7,3062.83,0.01
16688.0,0,4,1260.86,0.25
16689.0,75,2,422.6,0.53
16690.0,71,2,225.58,0.47
16692.0,255,2,1276.0,0.2
16693.0,68,2,482.01,0.54
16696.0,134,4,657.9,0.16
16697.0,240,1,112.75,0.83
16698.0,226,2,1998.0,0.22
16700.0,8,13,5076.55,0.0
16701.0,8,13,5398.3,0.0
16705.0,0,20,14034.99,0.0
16706.0,36,3,531.35,0.35
16708.0,45,1,656.63,0.49
16709.0,84,5,3029.87,0.13
16710.0,18,10,2483.04,0.02
16711.0,2,5,1651.03,0.1
16712.0,8,11,3645.43,0.01
16713.0,18,15,6923.13,0.02
16714.0,218,3,1161.53,0.24
16715.0,77,1,301.72,0.61
16716.0,266,2,901.2,0.5
16717.0,23,6,3858.38,0.24
16718.0,368,1,623.75,0.8
16719.0,14,7,1790.42,0.17
16720.0,25,1,155.24,0.47
16721.0,261,1,292.47,0.71
16722.0,16,13,4730.81,0.0
16723.0,90,2,589.15,0.14
16725.0,301,7,781.02,0.85
16726.0,25,5,1382.02,0.02
